,id,original_title,popularity,title,vote_average,vote_count,0,1,2,3,4,5,6,7
271,24070,Mixed Nuts,2.899608,Mixed Nuts,5.2,37.0,Comedy,Drama,Romance,,,,,
272,8986,Milk Money,3.770115,Milk Money,5.6,49.0,Comedy,Romance,,,,,,
273,10510,Miracle on 34th Street,5.831622,Miracle on 34th Street,6.4,199.0,Fantasy,Drama,Family,,,,,
274,17402,Miami Rhapsody,1.1372659999999999,Miami Rhapsody,5.6,7.0,Comedy,Romance,,,,,,
275,38722,My Family,3.1212880000000003,My Family,7.0,11.0,Comedy,Drama,,,,,,
276,8438,Murder in the First,9.518564,Murder in the First,6.9,140.0,Crime,Drama,,,,,,
277,11593,Nobody's Fool,2.891269,Nobody's Fool,7.0,56.0,Drama,Comedy,,,,,,
278,1945,Nell,5.930957,Nell,6.1,128.0,Drama,Thriller,,,,,,
279,39310,New Jersey Drive,0.629955,New Jersey Drive,6.9,7.0,Crime,Drama,,,,,,
280,109560,New York Cop,0.004536999999999999,New York Cop,0.0,0.0,Action,Thriller,Crime,Drama,,,,
281,56428,Beyond Bedlam,0.42695200000000005,Beyond Bedlam,4.0,4.0,Horror,,,,,,,
282,63105,Nemesis 2 - Nebula,1.466491,Nemesis 2 - Nebula,4.6,10.0,Science Fiction,Action,Thriller,,,,,
283,131957,Nina Takes a Lover,0.769522,Nina Takes a Lover,7.4,4.0,Drama,Romance,,,,,,
284,241,Natural Born Killers,11.226856,Natural Born Killers,6.9,927.0,Crime,Thriller,Drama,,,,,
285,9058,Only You,4.936761,Only You,6.4,92.0,Comedy,Drama,Romance,,,,,
286,527,Once Were Warriors,4.025276,Once Were Warriors,7.6,106.0,Drama,,,,,,,
287,18220,Poison Ivy II: Lily,6.448039,Poison Ivy II: Lily,4.6,32.0,Drama,Romance,Thriller,,,,,
288,6950,Outbreak,13.676444,Outbreak,6.4,522.0,Action,Drama,Science Fiction,Thriller,,,,
289,101,Léon,20.477329,Leon: The Professional,8.2,4293.0,Thriller,Crime,Drama,,,,,
290,63020,The Perez Family,1.4335440000000002,The Perez Family,6.6,9.0,Comedy,Drama,Romance,,,,,
291,2307,A Pyromaniac's Love Story,0.46330699999999997,A Pyromaniac's Love Story,7.0,2.0,Comedy,Drama,Romance,,,,,
292,680,Pulp Fiction,140.95023600000002,Pulp Fiction,8.3,8670.0,Thriller,Crime,,,,,,
293,41478,Panther,7.1601490000000005,Panther,6.4,6.0,Drama,,,,,,,
294,25296,Pushing Hands,1.638622,Pushing Hands,6.1,9.0,Comedy,Drama,,,,,,
295,40156,Priest,1.881932,Priest,6.4,32.0,Drama,Romance,,,,,,
296,11450,Quiz Show,7.772505000000001,Quiz Show,7.1,262.0,History,Drama,,,,,,
297,30304,Picture Bride,1.296912,Picture Bride,7.4,5.0,Drama,History,,,,,,
298,10452,La Reine Margot,4.405405,Queen Margot,7.0,67.0,Drama,History,,,,,,
299,12106,The Quick and the Dead,7.54701,The Quick and the Dead,6.2,431.0,Action,Western,,,,,,
300,161495,Roommates,3.395867,Roommates,6.4,7.0,Drama,Comedy,,,,,,
301,3586,Prêt-à-Porter,6.2594330000000005,Prêt-à-Porter,5.3,33.0,Drama,Comedy,,,,,,
302,110,Trois couleurs : Rouge,7.832755000000001,Three Colors: Red,7.8,246.0,Drama,Mystery,Romance,,,,,
303,108,Trois couleurs : Bleu,8.843517,Three Colors: Blue,7.7,311.0,Drama,Music,Mystery,,,,,
304,109,Trois couleurs : Blanc,6.5898,Three Colors: White,7.3,218.0,Comedy,Drama,Mystery,,,,,
305,159185,Pao Da Shuang Deng,0.07825700000000001,"Red Firecracker, Green Firecracker",7.0,2.0,Drama,,,,,,,
306,36357,Rent-a-Kid,1.155255,Rent-a-Kid,5.1,15.0,Comedy,Family,TV Movie,,,,,
307,92769,Relative Fear,0.499601,Relative Fear,4.7,3.0,Horror,Drama,,,,,,
308,28033,Stuart Saves His Family,1.390885,Stuart Saves His Family,5.0,6.0,Comedy,Drama,,,,,,
309,22586,The Swan Princess,8.910461999999999,The Swan Princess,6.5,251.0,Animation,,,,,,,
310,14334,The Secret of Roan Inish,1.7504810000000002,The Secret of Roan Inish,6.1,15.0,Drama,Family,Fantasy,,,,,
311,2636,The Specialist,10.388183,The Specialist,5.5,317.0,Action,Thriller,,,,,,
312,2164,Stargate,13.328923999999999,Stargate,6.8,942.0,Action,Adventure,Science Fiction,,,,,
313,11395,The Santa Clause,9.665424,The Santa Clause,6.3,501.0,Fantasy,Drama,Comedy,Family,,,,
314,278,The Shawshank Redemption,51.645403,The Shawshank Redemption,8.5,8358.0,Drama,Crime,,,,,,
315,9905,Shallow Grave,8.223025999999999,Shallow Grave,7.0,247.0,Crime,Thriller,,,,,,
316,87078,Suture,1.298224,Suture,6.0,7.0,Drama,Thriller,,,,,,
317,12527,Fresa y chocolate,1.7771970000000001,Strawberry and Chocolate,7.1,16.0,Comedy,Drama,,,,,,
318,20306,Swimming with Sharks,5.869261,Swimming with Sharks,6.7,104.0,Crime,Comedy,,,,,,
319,36614,The Sum of Us,1.407427,The Sum of Us,6.0,21.0,Comedy,Drama,Romance,,,,,
320,27993,Senior Trip,5.05806,Senior Trip,5.7,23.0,Comedy,,,,,,,
321,31439,活着,5.2606269999999995,To Live,7.7,62.0,Drama,Romance,War,,,,,
322,9067,Tank Girl,7.602086999999999,Tank Girl,5.5,140.0,Action,Comedy,Fantasy,Science Fiction,,,,
323,9059,Tales from the Crypt: Demon Knight,9.455342,Tales from the Crypt: Demon Knight,6.7,96.0,Horror,Comedy,Thriller,,,,,
324,193,Star Trek: Generations,8.105708,Star Trek: Generations,6.4,461.0,Science Fiction,Action,Adventure,Thriller,,,,
325,25066,Tales from the Hood,2.86007,Tales from the Hood,5.4,33.0,Crime,Horror,Thriller,,,,,
326,46797,Tom & Viv,0.7042039999999999,Tom & Viv,5.8,8.0,Drama,Romance,,,,,,
327,12122,Village of the Damned,6.529879,Village of the Damned,5.6,165.0,Thriller,Horror,Science Fiction,,,,,
328,11381,Tommy Boy,11.971318,Tommy Boy,6.8,321.0,Comedy,,,,,,,
329,32636,Vanya on 42nd Street,7.039846000000001,Vanya on 42nd Street,6.1,15.0,Drama,Romance,,,,,,
330,36141,The Underneath,2.059771,The Underneath,5.6,15.0,Thriller,Crime,,,,,,
331,95963,The Walking Dead,0.620873,The Walking Dead,6.6,4.0,Drama,War,,,,,,
332,1587,What's Eating Gilbert Grape,10.3919,What's Eating Gilbert Grape,7.5,943.0,Romance,Drama,,,,,,
333,9271,Virtuosity,5.1883989999999995,Virtuosity,5.4,163.0,Action,Crime,Science Fiction,Thriller,,,,
334,2064,While You Were Sleeping,15.783615,While You Were Sleeping,6.5,340.0,Comedy,Drama,Romance,,,,,
335,19855,The War,3.9085959999999997,The War,6.3,39.0,Drama,,,,,,,
336,60855,Double Happiness,0.372239,Double Happiness,5.5,2.0,Comedy,Romance,,,,,,
337,236,Muriel's Wedding,5.254847,Muriel's Wedding,6.9,104.0,Drama,Comedy,Romance,,,,,
338,48287,The Baby-Sitters Club,2.15805,The Baby-Sitters Club,5.3,23.0,Comedy,Drama,Family,,,,,
339,3049,Ace Ventura: Pet Detective,11.247957000000001,Ace Ventura: Pet Detective,6.4,1684.0,Comedy,Mystery,,,,,,
340,2759,"The Adventures of Priscilla, Queen of the Desert",8.328596000000001,"The Adventures of Priscilla, Queen of the Desert",7.2,174.0,Drama,Comedy,,,,,,
341,12635,Backbeat,2.487951,Backbeat,6.2,37.0,Drama,Music,,,,,,
342,10497,Bitter Moon,11.298195,Bitter Moon,7.0,115.0,Thriller,Drama,Romance,,,,,
343,11382,Bullets Over Broadway,5.72288,Bullets Over Broadway,7.0,130.0,Action,Comedy,Thriller,,,,,
344,9331,Clear and Present Danger,7.5132449999999995,Clear and Present Danger,6.4,390.0,Action,Drama,Thriller,,,,,
345,10731,The Client,15.263829000000001,The Client,6.4,287.0,Drama,Thriller,Crime,Mystery,,,,
346,10464,"Corrina, Corrina",6.924689,"Corrina, Corrina",6.4,83.0,Comedy,Drama,Family,Romance,,,,
347,34152,Crooklyn,2.5330220000000003,Crooklyn,6.7,31.0,Comedy,Drama,,,,,,
348,9495,The Crow,15.799335999999998,The Crow,7.3,980.0,Fantasy,Action,Thriller,,,,,
349,29973,Cobb,2.5833630000000003,Cobb,6.1,29.0,Drama,,,,,,,
350,888,The Flintstones,15.019585999999999,The Flintstones,5.0,559.0,Fantasy,Comedy,Family,,,,,
351,13,Forrest Gump,48.307194,Forrest Gump,8.2,8147.0,Comedy,Drama,Romance,,,,,
352,712,Four Weddings and a Funeral,8.990345,Four Weddings and a Funeral,6.6,654.0,Comedy,Drama,Romance,,,,,
353,16295,Higher Learning,7.817811,Higher Learning,6.4,49.0,Romance,Drama,Crime,,,,,
354,48992,I Like It Like That,0.28929499999999997,I Like It Like That,6.3,4.0,Comedy,Drama,Romance,,,,,
355,10879,I Love Trouble,3.570874,I Love Trouble,5.3,41.0,Action,Comedy,Romance,,,,,
356,10660,It Could Happen to You,11.272072999999999,It Could Happen to You,6.1,154.0,Comedy,Drama,Romance,,,,,
357,10714,The Jungle Book,10.714235,The Jungle Book,5.9,107.0,Adventure,Drama,Family,,,,,
358,41647,Die Macht der Bilder: Leni Riefenstahl,0.5688840000000001,"The Wonderful, Horrible Life of Leni Riefenstahl",7.3,5.0,Documentary,Foreign,,,,,,
359,8587,The Lion King,21.605760999999998,The Lion King,8.0,5520.0,Family,Animation,Drama,,,,,
360,1689,Little Buddha,5.681522,Little Buddha,6.0,76.0,Drama,History,,,,,,
361,11596,New Nightmare,9.860522,New Nightmare,6.4,297.0,Horror,Thriller,Mystery,Fantasy,,,,
362,854,The Mask,14.134879999999999,The Mask,6.6,2550.0,Romance,Comedy,Crime,Fantasy,,,,
363,9359,Maverick,15.050326,Maverick,6.6,490.0,Action,Adventure,Comedy,Drama,Western,,,
364,23333,Mrs. Parker and the Vicious Circle,4.739054,Mrs. Parker and the Vicious Circle,6.3,20.0,Drama,,,,,,,
365,36593,The Naked Gun 33⅓: The Final Insult,10.587232,The Naked Gun 33⅓: The Final Insult,6.4,535.0,Comedy,Crime,,,,,,
366,12280,The Paper,4.006063,The Paper,6.1,40.0,Comedy,Drama,,,,,,
367,2788,Reality Bites,6.5145919999999995,Reality Bites,6.5,180.0,Drama,,,,,,,
368,10427,Red Rock West,5.137903,Red Rock West,6.4,71.0,Crime,Drama,Thriller,,,,,
369,11011,Ri¢hie Ri¢h,6.595255,Ri¢hie Ri¢h,5.4,426.0,Comedy,Family,,,,,,
370,49803,Safe Passage,4.931565,Safe Passage,4.9,7.0,Drama,,,,,,,
371,8987,The River Wild,10.511241,The River Wild,6.1,214.0,Action,Adventure,Crime,Thriller,,,,
372,1637,Speed,10.859292,Speed,6.8,1814.0,Action,Adventure,Crime,,,,,
373,15128,Speechless,2.3342259999999997,Speechless,5.5,24.0,Comedy,Romance,,,,,,
374,8831,Timecop,8.907074,Timecop,5.5,288.0,Thriller,Science Fiction,Action,Crime,,,,
375,36955,True Lies,11.396099000000001,True Lies,6.8,1138.0,Action,Thriller,,,,,,
376,10449,When a Man Loves a Woman,4.322544000000001,When a Man Loves a Woman,6.0,71.0,Drama,Romance,,,,,,
377,10395,Wolf,14.063845,Wolf,6.0,221.0,Fantasy,,,,,,,
378,12160,Wyatt Earp,9.277147,Wyatt Earp,6.5,203.0,Drama,Action,Western,,,,,
379,40480,Bad Company,0.912415,Bad Company,4.9,12.0,Action,Crime,Romance,Thriller,,,,
380,52038,A Man of No Importance,0.406113,A Man of No Importance,6.5,2.0,Comedy,Drama,,,,,,
381,29444,S.F.W.,2.5045290000000002,S.F.W.,6.1,22.0,Comedy,Drama,,,,,,
382,26352,A Low Down Dirty Shame,3.0215259999999997,A Low Down Dirty Shame,6.0,31.0,Action,Comedy,Crime,,,,,
383,39953,"Boys Life: Three Stories of Love, Lust, and Liberation",0.054148,"Boys Life: Three Stories of Love, Lust, and Liberation",2.0,1.0,Drama,,,,,,,
384,41580,Le colonel Chabert,0.934312,Colonel Chabert,5.9,9.0,Drama,,,,,,,
385,315,"Faster, Pussycat! Kill! Kill!",4.220541000000001,"Faster, Pussycat! Kill! Kill!",6.5,59.0,Action,Crime,,,,,,
386,22067,Jason's Lyric,0.912909,Jason's Lyric,5.9,9.0,Crime,Drama,Romance,,,,,
387,18242,The Secret Adventures of Tom Thumb,0.381704,The Secret Adventures of Tom Thumb,7.1,8.0,Animation,Science Fiction,,,,,,
388,11667,Street Fighter,13.584489999999999,Street Fighter,4.1,330.0,Action,Adventure,Thriller,,,,,
389,32502,Coldblooded,2.342756,Coldblooded,6.7,13.0,Action,Comedy,,,,,,
390,267188,Desert Winds,0.251223,Desert Winds,0.0,0.0,,,,,,,,
391,28732,Fall Time,1.108494,Fall Time,6.3,6.0,Action,Adventure,Crime,Drama,Thriller,,,
392,75555,The Fear,0.268043,The Fear,3.4,7.0,Horror,Thriller,,,,,,
393,42981,Frank and Ollie,0.14235699999999998,Frank and Ollie,7.5,4.0,Documentary,,,,,,,
394,278939,Girl in the Cadillac,0.40539200000000003,Girl in the Cadillac,10.0,1.0,Romance,Adventure,Crime,Drama,,,,
395,291731,Homage,0.014925,Homage,0.0,0.0,Thriller,Drama,,,,,,
396,226229,Mirage,0.30295700000000003,Mirage,4.0,1.0,Action,Thriller,,,,,,
397,203119,Open Season,0.012456,Open Season,0.0,0.0,Comedy,,,,,,,
398,172923,Dos Crímenes,0.23337600000000003,Dos Crímenes,5.0,1.0,,,,,,,,
399,316098,Brother Minister: The Assassination of Malcolm X,0.0368,Brother Minister: The Assassination of Malcolm X,4.0,1.0,Documentary,,,,,,,
400,8011,Highlander III: The Sorcerer,6.8666339999999995,Highlander: The Final Dimension,4.5,110.0,Action,Fantasy,Science Fiction,,,,,
401,171857,Federal Hill,0.100685,Federal Hill,5.0,2.0,,,,,,,,
402,2654,In the Mouth of Madness,8.497643,In the Mouth of Madness,7.1,307.0,Horror,Mystery,Thriller,,,,,
403,18069,8 Seconds,1.888534,8 Seconds,7.2,22.0,Drama,Romance,,,,,,
404,19092,Above the Rim,4.38154,Above the Rim,6.7,40.0,Crime,Drama,,,,,,
405,2758,Addams Family Values,17.555909,Addams Family Values,6.5,537.0,Comedy,Family,Fantasy,,,,,
406,38129,Martin Lawrence: You So Crazy,0.394194,Martin Lawrence: You So Crazy,4.5,4.0,Comedy,,,,,,,
407,10436,The Age of Innocence,8.013617,The Age of Innocence,7.0,172.0,Drama,Romance,,,,,,
408,13595,Airheads,7.09232,Airheads,5.8,222.0,Comedy,Crime,Music,,,,,
409,46094,The Air Up There,1.8962729999999999,The Air Up There,5.1,42.0,Comedy,Family,,,,,,
410,9409,Another Stakeout,12.967239,Another Stakeout,4.9,58.0,Action,Comedy,,,,,,
411,11853,Bad Girls,14.644772,Bad Girls,4.6,61.0,Action,Adventure,Comedy,Drama,Western,,,
412,16771,Barcelona,1.632711,Barcelona,6.6,20.0,Comedy,Drama,Romance,,,,,
413,46924,Being Human,2.783872,Being Human,5.0,15.0,Drama,Comedy,Fantasy,,,,,
414,11041,The Beverly Hillbillies,5.673735,The Beverly Hillbillies,5.0,86.0,Comedy,,,,,,,
415,306,Beverly Hills Cop III,11.787784,Beverly Hills Cop III,5.5,445.0,Action,Comedy,Crime,,,,,
416,14522,Black Beauty,8.398845,Black Beauty,6.6,68.0,Action,Adventure,Drama,Family,,,,
417,26203,Blink,3.0028200000000003,Blink,6.3,45.0,Mystery,Crime,Drama,Thriller,,,,
418,178,Blown Away,13.155071,Blown Away,6.0,126.0,Drama,Action,Thriller,,,,,
419,19819,Blue Chips,6.131056,Blue Chips,5.7,41.0,Drama,,,,,,,
420,57834,Blue Sky,4.993829,Blue Sky,6.1,28.0,Drama,Romance,,,,,,
421,4722,Body Snatchers,6.559692999999999,Body Snatchers,5.8,102.0,Horror,Science Fiction,Thriller,,,,,
422,18215,Boxing Helena,4.304224,Boxing Helena,4.5,59.0,Drama,Romance,,,,,,
423,1607,A Bronx Tale,6.115628,A Bronx Tale,7.4,447.0,Drama,Crime,,,,,,
424,26391,Cabin Boy,1.679042,Cabin Boy,4.9,28.0,Comedy,,,,,,,
425,117553,Calendar Girl,1.316741,Calendar Girl,3.7,10.0,Drama,Comedy,,,,,,
426,6075,Carlito's Way,8.698509,Carlito's Way,7.7,805.0,Action,Crime,Drama,Thriller,,,,
427,11310,City Slickers II: The Legend of Curly's Gold,8.605703,City Slickers II: The Legend of Curly's Gold,4.9,103.0,Action,Comedy,Drama,Western,,,,
428,18658,Clean Slate,2.724621,Clean Slate,5.7,25.0,Comedy,Thriller,Mystery,,,,,
429,9350,Cliffhanger,9.830853,Cliffhanger,6.1,600.0,Action,Adventure,Thriller,,,,,
430,9612,Coneheads,10.722729,Coneheads,4.8,228.0,Comedy,Science Fiction,Family,,,,,
431,2124,Color of Night,14.228963,Color of Night,5.4,117.0,Drama,Mystery,Romance,Thriller,,,,
432,26261,Cops & Robbersons,7.042878,Cops & Robbersons,5.0,36.0,Action,Comedy,Family,,,,,
433,19176,The Cowboy Way,4.286279,The Cowboy Way,5.1,38.0,Western,Action,Comedy,,,,,
434,49299,Dangerous Game,2.70097,Dangerous Game,5.4,9.0,Drama,,,,,,,
435,11566,Dave,13.696394,Dave,6.3,205.0,Comedy,,,,,,,
436,9571,Dazed and Confused,6.8652,Dazed and Confused,7.4,588.0,Comedy,Drama,,,,,,
437,9739,Demolition Man,11.626116,Demolition Man,6.4,1018.0,Crime,Action,Science Fiction,,,,,
438,24257,The Endless Summer 2,0.408159,The Endless Summer 2,7.1,12.0,Documentary,,,,,,,
439,34444,Even Cowgirls Get the Blues,2.970724,Even Cowgirls Get the Blues,4.2,29.0,Western,Drama,Comedy,Romance,,,,
440,26141,Fatal Instinct,3.555139,Fatal Instinct,5.4,37.0,Comedy,,,,,,,
441,10997,霸王别姬,4.875826999999999,Farewell My Concubine,7.8,98.0,Drama,,,,,,,
442,50463,The Favor,1.344876,The Favor,3.3,6.0,Drama,Comedy,Romance,,,,,
443,10443,Fearless,9.284624,Fearless,6.8,80.0,Drama,,,,,,,
444,20239,Fear of a Black Hat,0.985441,Fear of a Black Hat,5.8,11.0,Comedy,,,,,,,
445,16297,With Honors,2.969003,With Honors,6.1,54.0,Comedy,Drama,,,,,,
446,18551,Flesh and Bone,1.896869,Flesh and Bone,6.2,22.0,Drama,Mystery,Romance,,,,,
447,25440,Widows' Peak,0.409427,Widows' Peak,4.3,3.0,Comedy,Thriller,Mystery,Romance,Foreign,,,
448,9024,For Love or Money,8.468869,For Love or Money,5.7,77.0,Comedy,Romance,,,,,,
449,37233,The Firm,9.678367,The Firm,6.6,513.0,Drama,Mystery,Thriller,,,,,
450,1634,Free Willy,5.990572,Free Willy,6.0,429.0,Family,Adventure,,,,,,
451,13815,Fresh,3.970215,Fresh,7.6,56.0,Crime,Drama,Thriller,,,,,
452,5503,The Fugitive,10.089369999999999,The Fugitive,7.2,1240.0,Adventure,Action,Thriller,Crime,Mystery,,,
453,35588,Geronimo: An American Legend,4.653462,Geronimo: An American Legend,5.9,44.0,History,Action,Drama,Western,,,,
454,2087,The Getaway,14.214402999999999,The Getaway,5.4,81.0,Drama,Action,Thriller,,,,,
455,41579,Getting Even with Dad,2.410545,Getting Even with Dad,4.5,43.0,Family,Comedy,Crime,,,,,
456,18620,Go Fish,0.775898,Go Fish,3.9,5.0,Drama,Romance,,,,,,
457,41006,A Good Man in Africa,5.22583,A Good Man in Africa,5.2,11.0,Comedy,Drama,,,,,,
458,4916,Guilty as Sin,5.385108,Guilty as Sin,5.6,21.0,Drama,Thriller,,,,,,
459,2019,Hard Target,7.834351,Hard Target,6.1,237.0,Action,Adventure,Crime,Thriller,,,,
460,31642,Heaven & Earth,4.1905410000000005,Heaven & Earth,6.4,51.0,History,War,Action,Drama,,,,
461,9255,Hot Shots! Part Deux,13.482370999999999,Hot Shots! Part Deux,6.2,463.0,Action,Comedy,War,,,,,
462,26271,Live Nude Girls,2.138959,Live Nude Girls,4.7,12.0,Comedy,,,,,,,
463,10612,The Englishman Who Went Up a Hill But Came Down a Mountain,5.331753,The Englishman Who Went Up a Hill But Came Down a Mountain,6.1,83.0,Drama,Comedy,Romance,,,,,
464,2259,The House of the Spirits,10.687795,The House of the Spirits,6.7,135.0,Romance,Drama,,,,,,
465,16097,House Party 3,0.9960469999999999,House Party 3,4.6,11.0,Comedy,,,,,,,
466,11934,The Hudsucker Proxy,7.550545,The Hudsucker Proxy,7.1,280.0,Comedy,Drama,,,,,,
467,106143,I'll Do Anything,1.7429740000000002,I'll Do Anything,5.7,18.0,Comedy,Drama,,,,,,
468,12475,In the Army Now,6.071466,In the Army Now,4.7,54.0,Comedy,,,,,,,
469,9386,In the Line of Fire,12.637158,In the Line of Fire,6.8,392.0,Action,Drama,Thriller,Crime,Mystery,,,
470,7984,In the Name of the Father,7.405895,In the Name of the Father,7.6,363.0,Drama,,,,,,,
471,59930,The Inkwell,0.6133350000000001,The Inkwell,3.9,5.0,Comedy,Drama,Romance,,,,,
472,15765,What's Love Got to Do with It,14.820882999999998,What's Love Got to Do with It,6.9,75.0,Drama,Music,,,,,,
473,31643,Jimmy Hollywood,4.563989,Jimmy Hollywood,4.6,17.0,Comedy,,,,,,,
474,6,Judgment Night,5.538671,Judgment Night,6.4,79.0,Action,Thriller,Crime,,,,,
475,329,Jurassic Park,8.863776,Jurassic Park,7.6,4956.0,Adventure,Science Fiction,,,,,,
476,10909,Kalifornia,8.4337,Kalifornia,6.5,209.0,Thriller,Crime,,,,,,
477,507,Killing Zoe,4.948569,Killing Zoe,6.1,111.0,Action,Crime,Drama,Thriller,,,,
478,34024,King of the Hill,4.3753470000000005,King of the Hill,6.4,33.0,Drama,,,,,,,
479,29918,Lassie,3.645342,Lassie,6.1,54.0,Action,Adventure,Drama,Family,,,,
480,9593,Last Action Hero,9.434006,Last Action Hero,6.1,725.0,Adventure,Fantasy,Action,Comedy,Family,,,
481,42580,Life With Mikey,6.446229,Life With Mikey,5.1,24.0,Comedy,Family,,,,,,
482,22317,Lightning Jack,2.913584,Lightning Jack,5.7,40.0,Action,Comedy,Western,,,,,
483,1413,M. Butterfly,6.5169760000000005,M. Butterfly,6.6,35.0,Drama,Romance,,,,,,
484,12121,Made in America,5.43085,Made in America,5.3,86.0,Comedy,,,,,,,
485,2246,Malice,9.861672,Malice,5.9,105.0,Drama,Crime,,,,,,
486,10502,The Man without a Face,5.997712,The Man without a Face,6.2,125.0,Drama,,,,,,,
487,10440,Manhattan Murder Mystery,8.939404,Manhattan Murder Mystery,7.1,169.0,Comedy,Mystery,,,,,,
488,9516,Menace II Society,5.260924,Menace II Society,7.2,179.0,Drama,Action,Crime,,,,,
489,2320,Executive Decision,13.106291,Executive Decision,5.8,261.0,Action,Adventure,Drama,Thriller,,,,
490,5879,愛のコリーダ,8.932494,In the Realm of the Senses,6.5,112.0,Drama,Romance,,,,,,
491,83718,What Happened Was...,0.534606,What Happened Was...,7.0,7.0,Thriller,Comedy,Drama,Romance,,,,
492,11971,Much Ado About Nothing,8.627239999999999,Much Ado About Nothing,7.2,194.0,Drama,Comedy,Romance,,,,,
493,2625,Mr. Jones,6.579753,Mr. Jones,5.9,35.0,Drama,Romance,,,,,,
494,31911,Mr. Wonderful,13.011091,Mr. Wonderful,5.5,11.0,Comedy,Romance,,,,,,
495,788,Mrs. Doubtfire,11.16553,Mrs. Doubtfire,7.0,1638.0,Comedy,Drama,Family,,,,,
496,21450,Naked,8.665198,Naked,7.5,105.0,Comedy,Drama,,,,,,
497,11231,The Next Karate Kid,9.9697,The Next Karate Kid,4.8,202.0,Adventure,,,,,,,
498,41588,The New Age,0.5962069999999999,The New Age,4.8,5.0,Comedy,Drama,,,,,,
499,10447,No Escape,9.715187,No Escape,6.1,86.0,Action,Drama,Science Fiction,Thriller,,,,
500,31586,North,15.534707000000001,North,4.8,67.0,Comedy,Drama,Family,Fantasy,Science Fiction,,,
501,9300,Orlando,3.800785,Orlando,6.7,53.0,Romance,Drama,Fantasy,,,,,
502,9559,A Perfect World,8.040589,A Perfect World,7.2,376.0,Crime,Drama,Thriller,,,,,
503,9800,Philadelphia,13.373006,Philadelphia,7.6,1019.0,Drama,,,,,,,
504,713,The Piano,7.436758,The Piano,7.1,290.0,Drama,Romance,,,,,,
505,8291,Poetic Justice,6.972599000000001,Poetic Justice,6.9,47.0,Drama,Romance,,,,,,
506,18133,The Program,3.199976,The Program,6.0,28.0,Drama,,,,,,,
507,25557,The Puppet Masters,7.272296000000001,The Puppet Masters,5.6,41.0,Horror,Science Fiction,Thriller,,,,,
508,22588,Radioland Murders,8.506727,Radioland Murders,5.8,12.0,Comedy,Crime,Drama,Music,Mystery,Romance,,
509,10872,The Ref,5.868677,The Ref,6.7,99.0,Comedy,,,,,,,
510,1245,The Remains of the Day,12.222576,The Remains of the Day,7.5,213.0,Drama,Romance,,,,,,
511,11858,Renaissance Man,4.985157,Renaissance Man,5.9,83.0,Comedy,War,,,,,,
512,7007,Rising Sun,6.279082,Rising Sun,5.8,188.0,Action,Drama,Thriller,,,,,
